Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Xandin Careca,2020-11-24 10:21:31,00:07:33,,Outlander: Temporada 2: Ressurreição fora de hora (Episódio 5),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:49:51,00:49:51,BR (Brazil)
Xandin Careca,2020-11-23 15:11:30,00:17:17,Autoplayed: user action: Unspecified; ,Outlander: Temporada 2: Ressurreição fora de hora (Episódio 5),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:42:19,Not latest view,BR (Brazil)
Xandin Careca,2020-11-23 15:11:00,00:00:05,Autoplayed: user action: None; ,Stranger Things (Trailer 2),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Xandin Careca,2020-11-23 15:10:45,00:00:05,Autoplayed: user action: None; ,Maniac: Minissérie (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Xandin Careca,2020-11-23 15:10:25,00:00:10,Autoplayed: user action: None; ,Trailer: Se Algo Acontecer... Te Amo,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:10,Not latest view,BR (Brazil)
Xandin Careca,2020-11-23 11:24:26,00:02:05,,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 3: Episódio 2 (Episódio 2)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:08:21,00:08:21,BR (Brazil)
Xandin Careca,2020-11-23 10:52:54,00:06:22,,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 3: Episódio 2 (Episódio 2)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:06:22,Not latest view,BR (Brazil)
Xandin Careca,2020-11-23 10:31:50,00:18:43,Autoplayed: user action: Unspecified; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 3: Episódio 1 (Episódio 1)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:55:08,00:55:08,BR (Brazil)
Xandin Careca,2020-11-23 10:31:41,00:00:07,Autoplayed: user action: None; ,Peaky Blinders: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Xandin Careca,2020-11-23 10:31:27,00:00:12,Autoplayed: user action: None; ,THEPRINCESSSWITCHSA_CLIP_VILLAIN,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:12,00:00:12,BR (Brazil)
Xandin Careca,2020-11-21 19:43:52,00:36:27,Autoplayed: user action: Unspecified; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 3: Episódio 1 (Episódio 1)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:36:27,Not latest view,BR (Brazil)
Xandin Careca,2020-11-21 18:43:05,00:58:27,Autoplayed: user action: Unspecified; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 2: Episódio 6 (Episódio 6)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:58:28,00:58:28,BR (Brazil)
Xandin Careca,2020-11-21 18:19:07,00:23:55,Autoplayed: user action: None; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 2: Episódio 5 (Episódio 5)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:57:41,00:57:41,BR (Brazil)
Xandin Careca,2020-11-21 02:50:57,00:00:12,Autoplayed: user action: None; ,Better Call Saul: Temporada 1: Nacho (Episódio 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:17,Not latest view,BR (Brazil)
Xandin Careca,2020-11-21 02:03:59,00:45:47,,Better Call Saul: Temporada 1: Filho (Episódio 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:45:50,00:45:50,BR (Brazil)
Xandin Careca,2020-11-21 02:03:38,00:00:05,,Better Call Saul: Temporada 1: Uno (Episódio 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:10:51,00:10:51,BR (Brazil)
Xandin Careca,2020-11-21 02:03:14,00:00:03,Autoplayed: user action: Unspecified; ,Better Call Saul: Temporada 1: Nacho (Episódio 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:03,Not latest view,BR (Brazil)
Xandin Careca,2020-11-21 02:01:18,00:00:40,Autoplayed: user action: None; ,Peaky Blinders: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:40,Not latest view,BR (Brazil)
Xandin Careca,2020-11-21 01:59:53,00:00:25,Autoplayed: user action: None; ,The Dark Knight Rises_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:25,00:00:25,BR (Brazil)
Xandin Careca,2020-11-21 01:58:36,00:00:05,Autoplayed: user action: None; ,Peaky Blinders: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,BR (Brazil)
Xandin Careca,2020-11-21 01:58:19,00:00:10,Autoplayed: user action: None; ,BoJack Horseman (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:10,00:00:10,BR (Brazil)
Xandin Careca,2020-11-21 01:57:07,00:00:54,Autoplayed: user action: None; ,Orphan Black (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:54,Not latest view,BR (Brazil)
Xandin Careca,2020-11-21 01:56:50,00:00:04,Autoplayed: user action: None; ,As Telefonistas (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Xandin Careca,2020-11-21 01:55:53,00:00:15,Autoplayed: user action: None; ,Temporada 3 (Trailer): The Crown,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:15,00:00:15,BR (Brazil)
Xandin Careca,2020-11-21 01:55:36,00:00:07,Autoplayed: user action: None; ,THEPRINCESSSWITCHSA_CLIP_VILLAIN,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Xandin Careca,2020-11-21 01:21:03,00:31:02,,Inacreditável Esporte Clube: Temporada 1: A vez da pimenta (Episódio 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:31:02,00:31:02,BR (Brazil)
Xandin Careca,2020-11-21 00:50:00,00:29:09,Autoplayed: user action: Unspecified; ,Inacreditável Esporte Clube: Temporada 1: Roda de queijo (Episódio 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:28:45,Not latest view,BR (Brazil)
Xandin Careca,2020-11-21 00:49:34,00:00:12,Autoplayed: user action: None; ,Inacreditável Esporte Clube: Temporada 1: Roda de queijo (Episódio 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:12,Not latest view,BR (Brazil)
Xandin Careca,2020-11-21 00:48:36,00:00:54,Autoplayed: user action: None; ,Temporada 1 (Teaser): Inacreditável Esporte Clube,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:54,00:00:54,BR (Brazil)
Xandin Careca,2020-11-21 00:48:18,00:00:12,Autoplayed: user action: None; ,The Boss Baby: Back in Business: Season 3 (Clip Standard 3),HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:12,00:00:12,BR (Brazil)
Xandin Careca,2020-11-21 00:47:59,00:00:04,Autoplayed: user action: None; ,Gossip Girl: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Xandin Careca,2020-11-20 23:29:07,00:33:46,Autoplayed: user action: Unspecified; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 2: Episódio 5 (Episódio 5)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:33:46,Not latest view,BR (Brazil)
Xandin Careca,2020-11-20 22:31:44,00:57:22,Autoplayed: user action: None; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 2: Episódio 4 (Episódio 4)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:57:23,00:57:23,BR (Brazil)
Xandin Careca,2020-11-20 21:31:59,00:58:16,Autoplayed: user action: Unspecified; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 2: Episódio 3 (Episódio 3)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:58:17,00:58:17,BR (Brazil)
Xandin Careca,2020-11-20 20:02:29,01:02:50,,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 2: Episódio 2 (Episódio 2)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:57:10,00:57:10,BR (Brazil)
Xandin Careca,2020-11-20 16:16:41,00:29:39,,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 2: Episódio 1 (Episódio 1)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:56:55,00:56:55,BR (Brazil)
Xandin Careca,2020-11-20 14:14:58,00:14:07,Autoplayed: user action: Unspecified; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 2: Episódio 1 (Episódio 1)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:28:00,Not latest view,BR (Brazil)
Xandin Careca,2020-11-20 12:19:54,00:14:28,Autoplayed: user action: None; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 2: Episódio 1 (Episódio 1)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:14:29,Not latest view,BR (Brazil)
Xandin Careca,2020-11-20 10:42:16,00:52:14,,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 1: Episódio 6 (Episódio 6)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:53:33,00:53:33,BR (Brazil)
Xandin Careca,2020-11-20 01:40:58,00:01:23,Autoplayed: user action: Unspecified; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 1: Episódio 6 (Episódio 6)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:23,Not latest view,BR (Brazil)
Xandin Careca,2020-11-20 01:40:39,00:00:05,Autoplayed: user action: None; ,A Pior das Bruxas: Temporada 1: Dia da seleção (Episódio 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Xandin Careca,2020-11-20 01:40:14,00:00:03,Autoplayed: user action: None; ,A Promessa,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:03,00:00:03,BR (Brazil)
Xandin Careca,2020-11-20 01:03:50,00:36:02,Autoplayed: user action: Unspecified; ,A Princesa e a Plebeia,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:36:02,00:36:02,BR (Brazil)
Xandin Careca,2020-11-20 00:42:43,00:20:42,Autoplayed: user action: None; ,DASH & LILY: Temporada 1: Lily (Episódio 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:20:47,00:20:47,BR (Brazil)
Xandin Careca,2020-11-20 00:21:31,00:21:09,Autoplayed: user action: Unspecified; ,DASH & LILY: Temporada 1: Dash (Episódio 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:21:09,00:21:09,BR (Brazil)
Xandin Careca,2020-11-19 22:17:51,00:00:37,Autoplayed: user action: None; ,Trailer: A Princesa e a Plebeia – Nova Aventura,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:37,00:00:37,BR (Brazil)
Xandin Careca,2020-11-19 22:16:49,00:00:53,Autoplayed: user action: None; ,Trailer: Rosa e Momo,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:53,00:00:53,BR (Brazil)
Xandin Careca,2020-11-19 22:16:17,00:00:09,Autoplayed: user action: None; ,Outlander: Season 2_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,Not latest view,BR (Brazil)
Xandin Careca,2020-11-19 22:14:36,00:01:28,Autoplayed: user action: None; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 1: Episódio 6 (Episódio 6)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:29,Not latest view,BR (Brazil)
Xandin Careca,2020-11-19 21:49:39,00:24:51,Autoplayed: user action: Unspecified; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 1: Episódio 5 (Episódio 5)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:55:58,00:55:58,BR (Brazil)
Xandin Careca,2020-11-19 10:57:16,00:31:50,Autoplayed: user action: Unspecified; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 1: Episódio 5 (Episódio 5)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:31:48,Not latest view,BR (Brazil)
Xandin Careca,2020-11-19 10:38:05,00:19:08,Autoplayed: user action: Unspecified; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 1: Episódio 4 (Episódio 4)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:57:56,00:57:56,BR (Brazil)
Xandin Careca,2020-11-19 00:29:42,00:00:08,Autoplayed: user action: None; ,The Dark Knight Rises_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,Not latest view,BR (Brazil)
Xandin Careca,2020-11-18 21:58:11,02:25:10,,O cavaleiro das trevas,,Samsung CE 2019 Muse-M UHD TV Smart TV,02:24:43,02:24:43,BR (Brazil)
Xandin Careca,2020-11-18 21:58:00,00:00:09,Autoplayed: user action: None; ,The Dark Knight_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:09,Not latest view,BR (Brazil)
Xandin Careca,2020-11-18 21:57:18,00:00:20,Autoplayed: user action: None; ,Temporada 1 (Trailer): Amor e Anarquia,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:20,Not latest view,BR (Brazil)
Xandin Careca,2020-11-18 19:50:40,00:38:02,,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 1: Episódio 4 (Episódio 4)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:38:51,Not latest view,BR (Brazil)
Xandin Careca,2020-11-18 19:49:09,00:00:49,Autoplayed: user action: None; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 1: Episódio 4 (Episódio 4)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:50,Not latest view,BR (Brazil)
Xandin Careca,2020-11-18 18:54:30,00:54:38,Autoplayed: user action: None; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 1: Episódio 3 (Episódio 3)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:54:39,00:54:39,BR (Brazil)
Xandin Careca,2020-11-18 18:25:07,00:24:05,Autoplayed: user action: Unspecified; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 1: Episódio 2 (Episódio 2)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:57:30,00:57:30,BR (Brazil)
Xandin Careca,2020-11-18 10:42:51,00:33:28,,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 1: Episódio 2 (Episódio 2)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:33:28,Not latest view,BR (Brazil)
Xandin Careca,2020-11-18 10:30:29,00:12:19,Autoplayed: user action: None; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 1: Episódio 1 (Episódio 1)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:56:34,00:56:34,BR (Brazil)
Xandin Careca,2020-11-17 23:30:11,02:12:19,Autoplayed: user action: Unspecified; ,Batman Begins,,Samsung CE 2019 Muse-M UHD TV Smart TV,02:11:15,02:11:15,BR (Brazil)
Xandin Careca,2020-11-17 23:28:53,00:00:08,Autoplayed: user action: None; ,Ozark (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:08,Not latest view,BR (Brazil)
Xandin Careca,2020-11-17 23:27:10,00:01:00,Autoplayed: user action: None; ,Trailer: Rebecca - A Mulher Inesquecível,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:01:00,Not latest view,BR (Brazil)
Xandin Careca,2020-11-17 23:25:16,00:00:06,Autoplayed: user action: None; ,The Theory of Everything_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:06,Not latest view,BR (Brazil)
Xandin Careca,2020-11-17 23:25:05,00:00:04,Autoplayed: user action: None; ,The Theory of Everything_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,BR (Brazil)
Xandin Careca,2020-11-17 23:24:56,00:00:05,Autoplayed: user action: None; ,Maniac: Minissérie (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,BR (Brazil)
Xandin Careca,2020-11-17 23:24:41,00:00:05,Autoplayed: user action: None; ,Temporada 4 (Trailer): The Crown,TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,Not latest view,BR (Brazil)
Xandin Careca,2020-11-17 22:21:19,00:00:20,Autoplayed: user action: None; ,Forrest Gump_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:20,Not latest view,BR (Brazil)
Xandin Careca,2020-11-17 22:21:05,00:00:11,Autoplayed: user action: None; ,Before I Wake_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:11,Not latest view,BR (Brazil)
Xandin Careca,2020-11-17 22:20:49,00:00:12,Autoplayed: user action: None; ,Before I Wake_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:12,Not latest view,BR (Brazil)
Xandin Careca,2020-11-17 22:20:41,00:00:05,Autoplayed: user action: None; ,Teaser: Quando a Vida Acontece,TEASER_TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Xandin Careca,2020-11-17 22:19:58,00:00:26,Autoplayed: user action: None; ,Teaser: Quando a Vida Acontece,TEASER_TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:26,Not latest view,BR (Brazil)
Xandin Careca,2020-11-17 22:19:21,00:00:26,Autoplayed: user action: None; ,Teaser: Quando a Vida Acontece,TEASER_TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:26,Not latest view,BR (Brazil)
Xandin Careca,2020-11-17 15:09:08,00:45:19,Autoplayed: user action: Unspecified; ,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 1: Episódio 1 (Episódio 1)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:44:24,Not latest view,BR (Brazil)
Xandin Careca,2020-11-17 13:45:24,00:50:08,,The Crown: Temporada 4: Guerra (Episódio 10),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:51:16,00:51:16,BR (Brazil)
Xandin Careca,2020-11-17 12:59:42,00:45:39,,The Crown: Temporada 4: Avalanche (Episódio 9),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:46:48,00:46:48,BR (Brazil)
Xandin Careca,2020-11-17 12:51:12,00:08:25,,The Crown: Temporada 4: Quarenta e oito contra um (Episódio 8),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:50:41,00:50:41,BR (Brazil)
Xandin Careca,2020-11-17 11:21:03,00:42:44,Autoplayed: user action: Unspecified; ,The Crown: Temporada 4: Quarenta e oito contra um (Episódio 8),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:42:44,Not latest view,BR (Brazil)
Xandin Careca,2020-11-17 11:14:25,00:06:35,,The Crown: Temporada 4: O princípio da hereditariedade (Episódio 7),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:47:23,00:47:23,BR (Brazil)
Xandin Careca,2020-11-17 10:36:15,00:36:30,,The Crown: Temporada 4: O princípio da hereditariedade (Episódio 7),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:40:51,Not latest view,BR (Brazil)
Xandin Careca,2020-11-17 02:37:16,00:03:15,Autoplayed: user action: Unspecified; ,The Crown: Temporada 4: O princípio da hereditariedade (Episódio 7),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:04:23,Not latest view,BR (Brazil)
Xandin Careca,2020-11-17 01:46:18,00:50:46,,The Crown: Temporada 4: Terra de ninguém (Episódio 6),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:51:40,00:51:40,BR (Brazil)
Xandin Careca,2020-11-17 00:47:01,00:49:26,Autoplayed: user action: Unspecified; ,The Crown: Temporada 4: Fagan (Episódio 5),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:49:47,00:49:47,BR (Brazil)
Xandin Careca,2020-11-17 00:34:45,00:12:13,Autoplayed: user action: Unspecified; ,The Crown: Temporada 4: Favoritos (Episódio 4),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:57:27,00:57:27,BR (Brazil)
Xandin Careca,2020-11-16 23:29:49,00:14:04,,The Crown: Temporada 4: Favoritos (Episódio 4),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:45:21,Not latest view,BR (Brazil)
Xandin Careca,2020-11-16 22:55:05,00:06:53,Autoplayed: user action: Unspecified; ,The Crown: Temporada 4: Favoritos (Episódio 4),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:31:23,Not latest view,BR (Brazil)
Xandin Careca,2020-11-16 22:53:49,00:00:07,Autoplayed: user action: None; ,Maniac: Minissérie (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Xandin Careca,2020-11-16 22:12:42,00:23:28,,The Crown: Temporada 4: Favoritos (Episódio 4),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:24:36,Not latest view,BR (Brazil)
Xandin Careca,2020-11-16 20:48:08,00:52:31,Autoplayed: user action: Unspecified; ,The Crown: Temporada 4: Conto de fadas (Episódio 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:53:40,00:53:40,BR (Brazil)
Xandin Careca,2020-11-16 19:40:35,01:01:10,,The Crown: Temporada 4: O teste de Balmoral (Episódio 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:54:13,00:54:13,BR (Brazil)
Xandin Careca,2020-11-16 19:31:36,00:08:53,,The Crown: Temporada 4: Guarda-costas (Episódio 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:51:13,00:51:13,BR (Brazil)
Xandin Careca,2020-11-16 00:43:17,00:41:18,Autoplayed: user action: Unspecified; ,The Crown: Temporada 4: Guarda-costas (Episódio 1),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:42:21,Not latest view,BR (Brazil)
Xandin Careca,2020-11-15 23:34:05,00:20:36,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Halloween IV (Episódio 5),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:20:50,00:20:50,BR (Brazil)
Xandin Careca,2020-11-15 23:33:55,00:00:02,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Halloween IV (Episódio 5),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:02,Not latest view,BR (Brazil)
Xandin Careca,2020-11-15 23:31:09,00:00:01,Autoplayed: user action: None; ,GDLK: Minissérie: RPG (Episódio 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:01,00:00:01,BR (Brazil)
Xandin Careca,2020-11-15 23:05:09,00:24:49,Autoplayed: user action: Unspecified; ,"Big Mouth: Temporada 2: Steve, o virgem (Episódio 4)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:24:49,00:24:49,BR (Brazil)
Xandin Careca,2020-11-15 22:43:50,00:20:44,Autoplayed: user action: Unspecified; ,Rick and Morty: Temporada 4: Fora da lei e com desordem: unidade de vítimas do Morty (Episódio 4),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:03,00:00:03,BR (Brazil)
Xandin Careca,2020-11-15 22:21:34,00:22:14,Autoplayed: user action: Unspecified; ,Rick and Morty: Temporada 4: Um estranho no ninho de Morty (Episódio 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:22:38,00:22:38,BR (Brazil)
Xandin Careca,2020-11-14 20:31:13,00:06:00,Autoplayed: user action: Unspecified; ,Outlander: Temporada 2: Ressurreição fora de hora (Episódio 5),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:25:09,Not latest view,BR (Brazil)
Xandin Careca,2020-11-14 20:31:00,00:00:07,Autoplayed: user action: None; ,Maniac: Minissérie (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:23,Not latest view,BR (Brazil)
Xandin Careca,2020-11-14 20:29:12,00:00:17,Autoplayed: user action: None; ,Maniac: Minissérie (Trailer),TRAILER,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:17,Not latest view,BR (Brazil)
Xandin Careca,2020-11-14 14:55:17,00:21:59,Autoplayed: user action: None; ,Rick and Morty: Temporada 4: O velho e a privada (Episódio 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:21:59,00:21:59,BR (Brazil)
Xandin Careca,2020-11-14 14:32:42,00:22:33,,"Rick and Morty: Temporada 4: No limite da Morty: Rick, morra, Rickpita (Episódio 1)",,Samsung CE 2019 Muse-M UHD TV Smart TV,00:22:33,00:22:33,BR (Brazil)
Xandin Careca,2020-11-14 14:31:36,00:00:50,,Rick and Morty: Temporada 3: O Mortyencontro Rickchuriano (Episódio 10),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:22:42,00:22:42,BR (Brazil)
Xandin Careca,2020-11-14 14:09:46,00:21:17,,Rick and Morty: Temporada 3: O Mortyencontro Rickchuriano (Episódio 10),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:21:42,Not latest view,BR (Brazil)
Xandin Careca,2020-11-14 12:51:23,00:00:01,,Rick and Morty: Temporada 3: O Mortyencontro Rickchuriano (Episódio 10),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:01,Not latest view,BR (Brazil)
Xandin Careca,2020-11-14 12:50:18,00:00:05,Autoplayed: user action: None; ,Rick and Morty: Season 1_hook_primary_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Xandin Careca,2020-11-14 12:49:40,00:00:04,Autoplayed: user action: None; ,The Spy: Limited Series_hook_02_16x9,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:04,Not latest view,BR (Brazil)
Xandin Careca,2020-11-13 15:57:21,00:56:40,,Missão Presente de Natal,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:30:16,01:30:16,BR (Brazil)
Xandin Careca,2020-11-13 14:11:29,00:33:41,Autoplayed: user action: Unspecified; ,Missão Presente de Natal,,Samsung CE 2019 Muse-M UHD TV Smart TV,00:33:41,Not latest view,BR (Brazil)
Xandin Careca,2020-11-13 14:10:34,00:00:39,Autoplayed: user action: None; ,Season 1 Direct Lift Hook: DASH & LILY,HOOK,Samsung CE 2019 Muse-M UHD TV Smart TV,00:00:39,00:00:39,BR (Brazil)
Xandin Careca,2020-11-13 00:23:03,00:21:13,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Turno da noite (Episódio 4),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:21:30,00:21:30,BR (Brazil)
Xandin Careca,2020-11-13 00:01:40,00:20:40,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Coral Palms - Parte 3 (Episódio 3),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:20:56,00:20:56,BR (Brazil)
Xandin Careca,2020-11-12 23:38:57,00:22:00,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Coral Palms - Parte 2 (Episódio 2),,Samsung CE 2019 Muse-M UHD TV Smart TV,00:21:36,00:21:36,BR (Brazil)
Xandin Careca,2020-11-12 11:00:31,00:45:07,,Amor com Data Marcada,,Samsung CE 2019 Muse-M UHD TV Smart TV,01:38:33,01:38:33,BR (Brazil)
